150424B2.CXS,H,99,337,436
150424F1.CXS,H,2,434,436
150424F2.CXS,H,90,346,436
150425B1.CXS,H,44,398,442
150425B2.CXS,H,19,423,442
150425F1.CXS,H,7,435,442
150425F2.CXS,H,5,437,442
150426B1.CXS,H,44,400,444
150426B2.CXS,H,18,426,444
150426F1.CXS,H,5,439,444
150426F2.CXS,H,3,441,444
150427B1.CXS,H,40,401,441
150427B2.CXS,H,19,422,441
150427F1.CXS,H,3,438,441
150427F2.CXS,H,2,439,441
150428B1.CXS,H,35,409,444
150428B2.CXS,H,31,413,444
150428F1.CXS,H,1,443,444
150428F2.CXS,H,4,440,444
150429B1.CXS,H,31,283,314
150429B2.CXS,H,18,296,314
150429F1.CXS,H,3,311,314
150429F2.CXS,H,1,313,314
150430B1.CXS,H,41,321,362
150430B2.CXS,H,20,342,362
150430F1.CXS,H,1,361,362
150430F2.CXS,H,3,359,362
150501B1.CXS,H,37,407,444
150501B2.CXS,H,20,424,444
150501F1.CXS,H,0,444,444
150501F2.CXS,H,2,442,444
150502B1.CXS,H,40,406,446
150502B2.CXS,H,27,419,446
150502F1.CXS,H,2,444,446
150502F2.CXS,H,4,442,446
150503B1.CXS,H,39,405,444
150503B2.CXS,H,20,424,444
150503F1.CXS,H,0,444,444
150503F2.CXS,H,5,439,444
150504B1.CXS,H,33,414,447
150504B2.CXS,H,26,421,447
150504F1.CXS,H,1,446,447
150504F2.CXS,H,3,444,447
150505B1.CXS,H,31,409,440
150505B2.CXS,H,21,419,440
150505F1.CXS,H,0,440,440
150505F2.CXS,H,1,439,440
150506B1.CXS,H,36,404,440
150506B2.CXS,H,14,426,440
150506F1.CXS,H,0,440,440
150506F2.CXS,H,1,439,440
150507B1.CXS,H,32,405,437
150507B2.CXS,H,26,411,437
150507F1.CXS,H,1,436,437
150507F2.CXS,H,6,431,437
150508B1.CXS,H,35,410,445
150508B2.CXS,H,21,424,445
150508F1.CXS,H,1,444,445
150508F2.CXS,H,1,444,445
150509B1.CXS,H,34,409,443
150509B2.CXS,H,14,429,443
150509F1.CXS,H,1,442,443
150509F2.CXS,H,2,441,443
150510B1.CXS,H,42,401,443
150510B2.CXS,H,29,414,443
150510F1.CXS,H,0,443,443
150510F2.CXS,H,2,441,443
150511B1.CXS,H,41,404,445
150511B2.CXS,H,18,427,445
150511F1.CXS,H,1,444,445
150511F2.CXS,H,4,441,445
150512B1.CXS,H,38,396,434
150512B2.CXS,H,18,416,434
150512F1.CXS,H,0,434,434
150512F2.CXS,H,2,432,434
150513B1.CXS,H,38,403,441
150513B2.CXS,H,21,420,441
150513F1.CXS,H,0,441,441
150513F2.CXS,H,3,438,441
150514B1.CXS,H,29,413,442
150514B2.CXS,H,20,422,442
150514F1.CXS,H,3,439,442
150514F2.CXS,H,3,439,442
150515B1.CXS,H,43,394,437
150515B2.CXS,H,23,414,437
150515F1.CXS,H,3,434,437
150515F2.CXS,H,3,434,437
150516B1.CXS,H,43,403,446
150516B2.CXS,H,20,426,446
150516F1.CXS,H,3,443,446
150516F2.CXS,H,11,435,446
150517B1.CXS,H,39,406,445
150517B2.CXS,H,17,428,445
150517F1.CXS,H,3,442,445
150517F2.CXS,H,5,440,445
150518B1.CXS,H,55,389,444
150518B2.CXS,H,15,429,444
150518F1.CXS,H,3,441,444
150518F2.CXS,H,5,439,444
150519B1.CXS,H,29,408,437
150519B2.CXS,H,23,414,437
150519F1.CXS,H,1,436,437
150519F2.CXS,H,3,434,437
150520B1.CXS,H,36,408,444
150520B2.CXS,H,27,417,444
150520F1.CXS,H,0,444,444
150520F2.CXS,H,2,442,444
150521B1.CXS,H,22,331,353
150521B2.CXS,H,19,334,353
150521F1.CXS,H,0,353,353
150521F2.CXS,H,0,353,353
150522B1.CXS,H,38,404,442
150522B2.CXS,H,13,429,442
150522F1.CXS,H,1,441,442
150522F2.CXS,H,0,442,442
150523B1.CXS,H,32,414,446
150523B2.CXS,H,18,428,446
150523F1.CXS,H,0,446,446
150523F2.CXS,H,4,442,446
150524B1.CXS,H,30,413,443
150524B2.CXS,H,20,423,443
150524F1.CXS,H,0,443,443
150524F2.CXS,H,3,440,443
150525B1.CXS,H,44,399,443
150525B2.CXS,H,19,424,443
150525F1.CXS,H,1,442,443
150525F2.CXS,H,2,441,443
150526B1.CXS,H,33,407,440
150526B2.CXS,H,23,417,440
150526F1.CXS,H,1,439,440
150526F2.CXS,H,2,438,440
150527B1.CXS,H,40,403,443
150527B2.CXS,H,25,418,443
150527F1.CXS,H,2,441,443
150527F2.CXS,H,3,440,443
150528B1.CXS,H,23,421,444
150528B2.CXS,H,24,420,444
150528F1.CXS,H,1,443,444
150528F2.CXS,H,1,443,444
150529B1.CXS,H,31,416,447
150529B2.CXS,H,17,430,447
150529F1.CXS,H,0,447,447
150529F2.CXS,H,2,445,447
150530B1.CXS,H,41,406,447
150530B2.CXS,H,12,435,447
150530F1.CXS,H,1,446,447
150530F2.CXS,H,4,443,447
150531B1.CXS,H,26,417,443
150531B2.CXS,H,17,426,443
150531F1.CXS,H,0,443,443
150531F2.CXS,H,2,441,443
150601B1.CXS,H,25,417,442
150601B2.CXS,H,19,423,442
150601F1.CXS,H,0,442,442
150601F2.CXS,H,9,433,442
150602B1.CXS,H,31,415,446
150602B2.CXS,H,34,412,446
150602F1.CXS,H,2,444,446
150602F2.CXS,H,2,444,446
150603B1.CXS,H,24,404,428
150603B2.CXS,H,21,407,428
150603F1.CXS,H,0,428,428
150603F2.CXS,H,0,428,428
150604B1.CXS,H,25,350,375
150604B2.CXS,H,14,361,375
150604F1.CXS,H,2,373,375
150604F2.CXS,H,1,374,375
150605B1.CXS,H,17,430,447
150605B2.CXS,H,16,431,447
150605F1.CXS,H,0,447,447
150605F2.CXS,H,1,446,447
150606B1.CXS,H,21,423,444
150606B2.CXS,H,16,428,444
150606F1.CXS,H,0,444,444
150606F2.CXS,H,2,442,444
150607B1.CXS,H,17,430,447
150607B2.CXS,H,13,434,447
150607F1.CXS,H,0,447,447
150607F2.CXS,H,0,447,447
150608B1.CXS,H,22,424,446
150608B2.CXS,H,11,435,446
150608F1.CXS,H,0,446,446
150608F2.CXS,H,1,445,446
150609B1.CXS,H,44,402,446
150609B2.CXS,H,12,434,446
150609F1.CXS,H,1,445,446
150609F2.CXS,H,4,442,446
150610B1.CXS,H,43,364,407
150610B2.CXS,H,14,393,407
150610F1.CXS,H,2,405,407
150610F2.CXS,H,6,401,407
150611B1.CXS,H,41,405,446
150611B2.CXS,H,23,423,446
150611F1.CXS,H,1,445,446
150611F2.CXS,H,5,441,446
150612B1.CXS,H,30,415,445
150612B2.CXS,H,24,421,445
150612F1.CXS,H,0,445,445
150612F2.CXS,H,5,440,445
150613B1.CXS,H,45,402,447
150613B2.CXS,H,16,431,447
150613F1.CXS,H,1,446,447
150613F2.CXS,H,8,439,447
150614B1.CXS,H,42,405,447
150614B2.CXS,H,26,421,447
150614F1.CXS,H,1,446,447
150614F2.CXS,H,6,441,447
150615B1.CXS,H,40,404,444
150615B2.CXS,H,17,427,444
150615F1.CXS,H,0,444,444
150615F2.CXS,H,6,438,444
150616B1.CXS,H,43,396,439
150616B2.CXS,H,17,422,439
150616F1.CXS,H,0,439,439
150616F2.CXS,H,3,436,439
150617B1.CXS,H,45,389,434
150617B2.CXS,H,20,414,434
150617F1.CXS,H,5,429,434
150617F2.CXS,H,4,430,434
150618B1.CXS,H,41,403,444
150618B2.CXS,H,18,426,444
150618F1.CXS,H,2,442,444
150618F2.CXS,H,2,442,444
150619B1.CXS,H,40,405,445
150619B2.CXS,H,27,418,445
150619F1.CXS,H,1,444,445
150619F2.CXS,H,7,438,445
150620B1.CXS,H,43,404,447
150620B2.CXS,H,23,424,447
150620F1.CXS,H,1,446,447
150620F2.CXS,H,4,443,447
150621B1.CXS,H,30,413,443
150621B2.CXS,H,17,426,443
150621F1.CXS,H,0,443,443
150621F2.CXS,H,4,439,443
150622B1.CXS,H,40,405,445
150622B2.CXS,H,27,418,445
150622F1.CXS,H,0,445,445
150622F2.CXS,H,8,437,445
150623B1.CXS,H,36,405,441
150623B2.CXS,H,11,430,441
150623F1.CXS,H,2,439,441
150623F2.CXS,H,7,434,441
150624B1.CXS,H,37,408,445
150624B2.CXS,H,20,425,445
150624F1.CXS,H,0,445,445
150624F2.CXS,H,3,442,445
150625B1.CXS,H,42,398,440
150625B2.CXS,H,16,424,440
150625F1.CXS,H,0,440,440
150625F2.CXS,H,2,438,440
150626B1.CXS,H,36,408,444
150626B2.CXS,H,20,424,444
150626F1.CXS,H,0,444,444
150626F2.CXS,H,3,441,444
150627B1.CXS,H,33,414,447
150627B2.CXS,H,14,433,447
150627F1.CXS,H,0,447,447
150627F2.CXS,H,4,443,447
150628B1.CXS,H,31,416,447
150628B2.CXS,H,15,432,447
150628F1.CXS,H,0,447,447
150628F2.CXS,H,3,444,447
150629B1.CXS,H,27,418,445
150629B2.CXS,H,20,425,445
150629F1.CXS,H,0,445,445
150629F2.CXS,H,3,442,445
150630B1.CXS,H,28,415,443
150630B2.CXS,H,17,426,443
150630F1.CXS,H,1,442,443
150630F2.CXS,H,4,439,443
150701B1.CXS,H,0,437,437
150701B2.CXS,H,0,437,437
150701F1.CXS,H,0,437,437
150701F2.CXS,H,0,437,437
150702B1.CXS,H,0,443,443
150702B2.CXS,H,0,443,443
150702F1.CXS,H,0,443,443
150702F2.CXS,H,0,443,443
150703B1.CXS,H,0,446,446
150703B2.CXS,H,0,446,446
150703F1.CXS,H,0,446,446
150703F2.CXS,H,0,446,446
150704B1.CXS,H,0,447,447
150704B2.CXS,H,0,447,447
150704F1.CXS,H,0,447,447
150704F2.CXS,H,0,447,447
150705B1.CXS,H,5,420,425
150705B2.CXS,H,5,420,425
150705F1.CXS,H,0,425,425
150705F2.CXS,H,0,425,425
150706B1.CXS,H,9,413,422
150706B2.CXS,H,7,415,422
150706F1.CXS,H,0,422,422
150706F2.CXS,H,0,422,422
150707B1.CXS,H,23,419,442
150707B2.CXS,H,16,426,442
150707F1.CXS,H,0,442,442
150707F2.CXS,H,5,437,442
150708B1.CXS,H,23,417,440
150708B2.CXS,H,15,425,440
150708F1.CXS,H,0,440,440
150708F2.CXS,H,2,438,440
150709B1.CXS,H,34,410,444
150709B2.CXS,H,10,434,444
150709F1.CXS,H,1,443,444
150709F2.CXS,H,3,441,444
150710B1.CXS,H,24,407,431
150710B2.CXS,H,17,414,431
150710F1.CXS,H,1,430,431
150710F2.CXS,H,2,429,431
150712B1.CXS,H,34,408,442
150712B2.CXS,H,21,421,442
150712F1.CXS,H,0,442,442
150712F2.CXS,H,3,439,442
150713B1.CXS,H,22,425,447
150713B2.CXS,H,15,432,447
150713F1.CXS,H,0,447,447
150713F2.CXS,H,4,443,447
150714B1.CXS,H,35,410,445
150714B2.CXS,H,17,428,445
150714F1.CXS,H,2,443,445
150714F2.CXS,H,2,443,445
150715B1.CXS,H,32,413,445
150715B2.CXS,H,19,426,445
150715F1.CXS,H,0,445,445
150715F2.CXS,H,7,438,445
150716B1.CXS,H,29,414,443
150716B2.CXS,H,15,428,443
150716F1.CXS,H,1,442,443
150716F2.CXS,H,4,439,443
150717B1.CXS,H,26,378,404
150717B2.CXS,H,20,384,404
150717F1.CXS,H,0,404,404
150717F2.CXS,H,5,399,404
150718B1.CXS,H,7,187,194
150718B2.CXS,H,0,194,194
150718F1.CXS,H,0,194,194
150718F2.CXS,H,0,194,194
150719B1.CXS,H,8,187,195
150719B2.CXS,H,0,195,195
150719F1.CXS,H,0,195,195
150719F2.CXS,H,0,195,195
150720B1.CXS,H,13,182,195
150720B2.CXS,H,0,195,195
150720F1.CXS,H,0,195,195
150720F2.CXS,H,1,194,195
150721B1.CXS,H,35,344,379
150721B2.CXS,H,16,363,379
150721F1.CXS,H,0,379,379
150721F2.CXS,H,3,376,379
150722B1.CXS,H,32,414,446
150722B2.CXS,H,17,429,446
150722F1.CXS,H,1,445,446
150722F2.CXS,H,4,442,446
150723B1.CXS,H,36,409,445
150723B2.CXS,H,19,426,445
150723F1.CXS,H,0,445,445
150723F2.CXS,H,4,441,445
150724B1.CXS,H,38,407,445
150724B2.CXS,H,19,426,445
150724F1.CXS,H,2,443,445
150724F2.CXS,H,5,440,445
150725B1.CXS,H,14,428,442
150725B2.CXS,H,8,434,442
150725F1.CXS,H,0,442,442
150725F2.CXS,H,2,440,442
150726B1.CXS,H,27,418,445
150726B2.CXS,H,21,424,445
150726F1.CXS,H,1,444,445
150726F2.CXS,H,2,443,445
150727B1.CXS,H,35,410,445
150727B2.CXS,H,17,428,445
150727F1.CXS,H,1,444,445
150727F2.CXS,H,5,440,445
150728B1.CXS,H,30,417,447
150728B2.CXS,H,19,428,447
150728F1.CXS,H,0,447,447
150728F2.CXS,H,3,444,447
150729B1.CXS,H,29,417,446
150729B2.CXS,H,18,428,446
150729F1.CXS,H,0,446,446
150729F2.CXS,H,3,443,446
150730B1.CXS,H,33,412,445
150730B2.CXS,H,16,429,445
150730F1.CXS,H,0,445,445
150730F2.CXS,H,6,439,445
150731B1.CXS,H,11,429,440
150731B2.CXS,H,3,437,440
150731F1.CXS,H,0,440,440
150731F2.CXS,H,0,440,440
150801B1.CXS,H,24,421,445
150801B2.CXS,H,12,433,445
150801F1.CXS,H,0,445,445
150801F2.CXS,H,3,442,445
150802B1.CXS,H,30,415,445
150802B2.CXS,H,16,429,445
150802F1.CXS,H,0,445,445
150802F2.CXS,H,3,442,445
150803B1.CXS,H,36,404,440
150803B2.CXS,H,23,417,440
150803F1.CXS,H,1,439,440
150803F2.CXS,H,5,435,440
150804B1.CXS,H,29,414,443
150804B2.CXS,H,17,426,443
150804F1.CXS,H,0,443,443
150804F2.CXS,H,1,442,443
150805B1.CXS,H,7,433,440
150805B2.CXS,H,6,434,440
150805F1.CXS,H,0,440,440
150805F2.CXS,H,1,439,440
150806B1.CXS,H,37,410,447
150806B2.CXS,H,16,431,447
150806F1.CXS,H,0,447,447
150806F2.CXS,H,5,442,447
150807B1.CXS,H,34,405,439
150807B2.CXS,H,23,416,439
150807F1.CXS,H,2,437,439
150807F2.CXS,H,4,435,439
150808B1.CXS,H,33,407,440
150808B2.CXS,H,22,418,440
150808F1.CXS,H,2,438,440
150808F2.CXS,H,8,432,440
150809B1.CXS,H,40,393,433
150809B2.CXS,H,29,404,433
150809F1.CXS,H,2,431,433
150809F2.CXS,H,2,431,433
150810B1.CXS,H,32,405,437
150810B2.CXS,H,19,418,437
150810F1.CXS,H,1,436,437
150810F2.CXS,H,5,432,437
150811B1.CXS,H,38,398,436
150811B2.CXS,H,17,419,436
150811F1.CXS,H,0,436,436
150811F2.CXS,H,4,432,436
150812B1.CXS,H,5,435,440
150812B2.CXS,H,4,436,440
150812F1.CXS,H,0,440,440
150812F2.CXS,H,2,438,440
150813B1.CXS,H,31,415,446
150813B2.CXS,H,18,428,446
150813F1.CXS,H,0,446,446
150813F2.CXS,H,3,443,446
150814B1.CXS,H,40,406,446
150814B2.CXS,H,25,421,446
150814F1.CXS,H,0,446,446
150814F2.CXS,H,4,442,446
150815B1.CXS,H,18,422,440
150815B2.CXS,H,10,430,440
150815F1.CXS,H,0,440,440
150815F2.CXS,H,3,437,440
150816B1.CXS,H,25,421,446
150816B2.CXS,H,15,431,446
150816F1.CXS,H,1,445,446
150816F2.CXS,H,7,439,446
150817B1.CXS,H,20,420,440
150817B2.CXS,H,10,430,440
150817F1.CXS,H,2,438,440
150817F2.CXS,H,1,439,440
150818B1.CXS,H,33,406,439
150818B2.CXS,H,17,422,439
150818F1.CXS,H,0,439,439
150818F2.CXS,H,7,432,439
150819B1.CXS,H,45,400,445
150819B2.CXS,H,21,424,445
150819F1.CXS,H,1,444,445
150819F2.CXS,H,7,438,445
150820B1.CXS,H,38,409,447
150820B2.CXS,H,21,426,447
150820F1.CXS,H,0,447,447
150820F2.CXS,H,2,445,447
150821B1.CXS,H,28,413,441
150821B2.CXS,H,17,424,441
150821F1.CXS,H,0,441,441
150821F2.CXS,H,1,440,441
150822B1.CXS,H,38,407,445
150822B2.CXS,H,19,426,445
150822F1.CXS,H,0,445,445
150822F2.CXS,H,2,443,445
150823B1.CXS,H,33,414,447
150823B2.CXS,H,18,429,447
150823F1.CXS,H,1,446,447
150823F2.CXS,H,6,441,447
150824B1.CXS,H,29,411,440
150824B2.CXS,H,15,425,440
150824F1.CXS,H,0,440,440
150824F2.CXS,H,3,437,440
150825B1.CXS,H,31,410,441
150825B2.CXS,H,23,418,441
150825F1.CXS,H,0,441,441
150825F2.CXS,H,5,436,441
150826B1.CXS,H,38,408,446
150826B2.CXS,H,19,427,446
150826F1.CXS,H,3,443,446
150826F2.CXS,H,9,437,446
150827B1.CXS,H,47,400,447
150827B2.CXS,H,18,429,447
150827F1.CXS,H,3,444,447
150827F2.CXS,H,7,440,447
150828B1.CXS,H,27,418,445
150828B2.CXS,H,15,430,445
150828F1.CXS,H,2,443,445
150828F2.CXS,H,3,442,445
150829B1.CXS,H,27,418,445
150829B2.CXS,H,18,427,445
150829F1.CXS,H,0,445,445
150829F2.CXS,H,4,441,445
150830B1.CXS,H,45,399,444
150830B2.CXS,H,13,431,444
150830F1.CXS,H,2,442,444
150830F2.CXS,H,8,436,444
150831B1.CXS,H,38,401,439
150831B2.CXS,H,15,424,439
150831F1.CXS,H,1,438,439
150831F2.CXS,H,2,437,439
150901B1.CXS,H,38,402,440
150901B2.CXS,H,15,425,440
150901F1.CXS,H,1,439,440
150901F2.CXS,H,5,435,440
150902B1.CXS,H,43,395,438
150902B2.CXS,H,17,421,438
150902F1.CXS,H,4,434,438
150902F2.CXS,H,8,430,438
150903B1.CXS,H,35,411,446
150903B2.CXS,H,10,436,446
150903F1.CXS,H,3,443,446
150903F2.CXS,H,4,442,446
150904B1.CXS,H,34,411,445
150904B2.CXS,H,20,425,445
150904F1.CXS,H,4,441,445
150904F2.CXS,H,3,442,445
150905B1.CXS,H,40,406,446
150905B2.CXS,H,29,417,446
150905F1.CXS,H,3,443,446
150905F2.CXS,H,5,441,446
150906B1.CXS,H,56,390,446
150906B2.CXS,H,28,418,446
150906F1.CXS,H,3,443,446
150906F2.CXS,H,7,439,446
150907B1.CXS,H,38,400,438
150907B2.CXS,H,18,420,438
150907F1.CXS,H,2,436,438
150907F2.CXS,H,5,433,438
150908B1.CXS,H,38,406,444
150908B2.CXS,H,20,424,444
150908F1.CXS,H,5,439,444
150908F2.CXS,H,13,431,444
150909B1.CXS,H,36,408,444
150909B2.CXS,H,23,421,444
150909F1.CXS,H,1,443,444
150909F2.CXS,H,3,441,444
150910B1.CXS,H,40,405,445
150910B2.CXS,H,23,422,445
150910F1.CXS,H,4,441,445
150910F2.CXS,H,5,440,445
150911B1.CXS,H,29,416,445
150911B2.CXS,H,18,427,445
150911F1.CXS,H,2,443,445
150911F2.CXS,H,5,440,445
150912B1.CXS,H,33,411,444
150912B2.CXS,H,19,425,444
150912F1.CXS,H,0,444,444
150912F2.CXS,H,3,441,444
150913B1.CXS,H,33,413,446
150913B2.CXS,H,11,435,446
150913F1.CXS,H,0,446,446
150913F2.CXS,H,1,445,446
150914B1.CXS,H,41,403,444
150914B2.CXS,H,20,424,444
150914F1.CXS,H,0,444,444
150914F2.CXS,H,16,428,444
150915B1.CXS,H,40,401,441
150915B2.CXS,H,26,415,441
150915F1.CXS,H,2,439,441
150915F2.CXS,H,5,436,441
150916B1.CXS,H,38,401,439
150916B2.CXS,H,14,425,439
150916F1.CXS,H,3,436,439
150916F2.CXS,H,6,433,439
150917B1.CXS,H,39,407,446
150917B2.CXS,H,28,418,446
150917F1.CXS,H,3,443,446
