150915F2.CXS,TRUE,427,12,439,,,,,,
150916B1.CXS,TRUE,410,36,446,,,,,,
150916B2.CXS,TRUE,408,38,446,,,,,,
150916F1.CXS,TRUE,443,3,446,,,,,,
150916F2.CXS,TRUE,437,9,446,,,,,,
150917B1.CXS,TRUE,413,32,445,,,,,,
150917B2.CXS,TRUE,401,44,445,,,,,,
150917F1.CXS,TRUE,442,3,445,,,,,,
150917F2.CXS,TRUE,438,7,445,,,,,,
150918B1.CXS,TRUE,401,21,422,,,,,,
150918B2.CXS,TRUE,403,19,422,,,,,,
150918F1.CXS,TRUE,420,2,422,,,,,,
150918F2.CXS,TRUE,410,12,422,,,,,,
150919B1.CXS,TRUE,411,34,445,,,,,,
150919B2.CXS,TRUE,413,32,445,,,,,,
150919F1.CXS,TRUE,445,0,445,,,,,,
150919F2.CXS,TRUE,437,8,445,,,,,,
150920B1.CXS,TRUE,413,26,439,,,,,,
150920B2.CXS,TRUE,414,25,439,,,,,,
150920F1.CXS,FALSE,434,5,439,,,,,,
150920F2.CXS,TRUE,426,13,439,,,,,,
150921B1.CXS,TRUE,403,35,438,,,,,,
150921B2.CXS,TRUE,396,42,438,,,,,,
150921F1.CXS,TRUE,433,5,438,,,,,,
150921F2.CXS,TRUE,420,18,438,,,,,,
150922B1.CXS,TRUE,404,39,443,,,,,,
150922B2.CXS,TRUE,404,39,443,,,,,,
150922F1.CXS,TRUE,438,5,443,,,,,,
150922F2.CXS,TRUE,427,16,443,,,,,,
150923B1.CXS,TRUE,418,28,446,,,,,,
150923B2.CXS,TRUE,421,25,446,,,,,,
150923F1.CXS,TRUE,443,3,446,,,,,,
150923F2.CXS,TRUE,432,14,446,,,,,,
150924B1.CXS,TRUE,406,40,446,,,,,,
150924B2.CXS,TRUE,403,43,446,,,,,,
150924F1.CXS,TRUE,444,2,446,,,,,,
150924F2.CXS,TRUE,436,10,446,,,,,,
150925B1.CXS,TRUE,414,28,442,,,,,,
150925B2.CXS,TRUE,409,33,442,,,,,,
150925F1.CXS,TRUE,437,5,442,,,,,,
150925F2.CXS,TRUE,423,19,442,,,,,,
150926B1.CXS,TRUE,416,31,447,,,,,,
150926B2.CXS,TRUE,417,30,447,,,,,,
150926F1.CXS,TRUE,444,3,447,,,,,,
150926F2.CXS,TRUE,437,10,447,,,,,,
150927B1.CXS,TRUE,395,50,445,,,,,,
150927B2.CXS,TRUE,408,37,445,,,,,,
150927F1.CXS,TRUE,443,2,445,,,,,,
150927F2.CXS,TRUE,432,13,445,,,,,,
150928B1.CXS,TRUE,413,33,446,,,,,,
150928B2.CXS,TRUE,392,54,446,,,,,,
150928F1.CXS,TRUE,445,1,446,,,,,,
150928F2.CXS,TRUE,438,8,446,,,,,,
150929B1.CXS,TRUE,412,33,445,,,,,,
150929B2.CXS,TRUE,408,37,445,,,,,,
150929F1.CXS,TRUE,442,3,445,,,,,,
150929F2.CXS,TRUE,437,8,445,,,,,,
150930B1.CXS,TRUE,412,33,445,,,,,,
150930B2.CXS,TRUE,408,37,445,,,,,,
150930F1.CXS,TRUE,442,3,445,,,,,,
150930F2.CXS,TRUE,437,8,445,,,,,,
151001B1.CXS,TRUE,408,28,436,,,,,,
151001B2.CXS,TRUE,401,35,436,,,,,,
151001F1.CXS,TRUE,435,1,436,,,,,,
151001F2.CXS,TRUE,423,13,436,,,,,,
151002B1.CXS,TRUE,417,29,446,,,,,,
151002B2.CXS,TRUE,409,37,446,,,,,,
151002F1.CXS,TRUE,444,2,446,,,,,,
151002F2.CXS,TRUE,429,17,446,,,,,,
151003B1.CXS,TRUE,411,34,445,,,,,,
151003B2.CXS,TRUE,417,28,445,,,,,,
151003F1.CXS,TRUE,443,2,445,,,,,,
151003F2.CXS,TRUE,435,10,445,,,,,,
151004B1.CXS,TRUE,414,29,443,,,,,,
151004B2.CXS,TRUE,412,31,443,,,,,,
151004F1.CXS,TRUE,442,1,443,,,,,,
151004F2.CXS,TRUE,432,11,443,,,,,,
151005B1.CXS,TRUE,436,3,439,,,,,,
151005B2.CXS,TRUE,436,3,439,,,,,,
151005F1.CXS,FALSE,439,0,439,,,,,,
151005F2.CXS,TRUE,438,1,439,,,,,,
151006B1.CXS,TRUE,438,8,446,,,,,,
151006B2.CXS,TRUE,436,10,446,,,,,,
151006F1.CXS,TRUE,445,1,446,,,,,,
151006F2.CXS,TRUE,445,1,446,,,,,,
151007B1.CXS,TRUE,418,27,445,,,,,,
151007B2.CXS,TRUE,403,42,445,,,,,,
151007F1.CXS,TRUE,442,3,445,,,,,,
151007F2.CXS,TRUE,431,14,445,,,,,,
151008B1.CXS,TRUE,405,40,445,,,,,,
151008B2.CXS,TRUE,399,46,445,,,,,,
151008F1.CXS,TRUE,441,4,445,,,,,,
151008F2.CXS,TRUE,435,10,445,,,,,,
151009B1.CXS,TRUE,418,27,445,,,,,,
151009B2.CXS,TRUE,411,34,445,,,,,,
151009F1.CXS,TRUE,443,2,445,,,,,,
151009F2.CXS,TRUE,431,14,445,,,,,,
151010B1.CXS,TRUE,418,28,446,,,,,,
151010B2.CXS,TRUE,410,36,446,,,,,,
151010F1.CXS,TRUE,445,1,446,,,,,,
151010F2.CXS,TRUE,437,9,446,,,,,,
151011B1.CXS,TRUE,404,38,442,,,,,,
151011B2.CXS,TRUE,405,37,442,,,,,,
151011F1.CXS,TRUE,438,4,442,,,,,,
151011F2.CXS,TRUE,429,13,442,,,,,,
151012B1.CXS,TRUE,414,31,445,,,,,,
151012B2.CXS,TRUE,414,31,445,,,,,,
151012F1.CXS,TRUE,442,3,445,,,,,,
151012F2.CXS,TRUE,436,9,445,,,,,,
151013B1.CXS,TRUE,409,37,446,,,,,,
151013B2.CXS,TRUE,408,38,446,,,,,,
151013F1.CXS,TRUE,443,3,446,,,,,,
151013F2.CXS,TRUE,434,12,446,,,,,,
151014B1.CXS,TRUE,400,45,445,,,,,,
151014B2.CXS,TRUE,410,35,445,,,,,,
151014F1.CXS,TRUE,438,7,445,,,,,,
151014F2.CXS,TRUE,428,17,445,,,,,,
151015B1.CXS,TRUE,403,35,438,,,,,,
151015B2.CXS,TRUE,413,25,438,,,,,,
151015F1.CXS,TRUE,436,2,438,,,,,,
151015F2.CXS,TRUE,423,15,438,,,,,,
151016B1.CXS,TRUE,404,37,441,,,,,,
151016B2.CXS,TRUE,408,33,441,,,,,,
151016F1.CXS,TRUE,440,1,441,,,,,,
151016F2.CXS,TRUE,433,8,441,,,,,,
151017B1.CXS,TRUE,413,33,446,,,,,,
151017B2.CXS,TRUE,417,29,446,,,,,,
151017F1.CXS,TRUE,445,1,446,,,,,,
151017F2.CXS,TRUE,435,11,446,,,,,,
151018B1.CXS,TRUE,403,39,442,,,,,,
151018B2.CXS,TRUE,404,38,442,,,,,,
151018F1.CXS,FALSE,442,0,442,,,,,,
151018F2.CXS,TRUE,433,9,442,,,,,,
151019B1.CXS,TRUE,396,41,437,,,,,,
151019B2.CXS,TRUE,392,45,437,,,,,,
151019F1.CXS,FALSE,437,0,437,,,,,,
151019F2.CXS,TRUE,428,9,437,,,,,,
151020B1.CXS,TRUE,394,43,437,,,,,,
151020B2.CXS,TRUE,397,40,437,,,,,,
151020F1.CXS,TRUE,434,3,437,,,,,,
151020F2.CXS,TRUE,428,9,437,,,,,,
151021B1.CXS,TRUE,407,39,446,,,,,,
151021B2.CXS,TRUE,396,50,446,,,,,,
151021F1.CXS,TRUE,441,5,446,,,,,,
151021F2.CXS,TRUE,429,17,446,,,,,,
151022B1.CXS,TRUE,410,36,446,,,,,,
151022B2.CXS,TRUE,408,38,446,,,,,,
151022F1.CXS,TRUE,442,4,446,,,,,,
151022F2.CXS,TRUE,437,9,446,,,,,,
151023B1.CXS,TRUE,400,42,442,,,,,,
151023B2.CXS,TRUE,399,43,442,,,,,,
151023F1.CXS,TRUE,439,3,442,,,,,,
151023F2.CXS,TRUE,430,12,442,,,,,,
151024B1.CXS,TRUE,410,35,445,,,,,,
151024B2.CXS,TRUE,404,41,445,,,,,,
151024F1.CXS,TRUE,443,2,445,,,,,,
151024F2.CXS,TRUE,433,12,445,,,,,,
151025B1.CXS,TRUE,419,21,440,,,,,,
151025B2.CXS,TRUE,421,19,440,,,,,,
151025F1.CXS,TRUE,439,1,440,,,,,,
151025F2.CXS,TRUE,432,8,440,,,,,,
151026B1.CXS,TRUE,421,24,445,,,,,,
151026B2.CXS,TRUE,407,38,445,,,,,,
151026F1.CXS,TRUE,438,7,445,,,,,,
151026F2.CXS,TRUE,441,4,445,,,,,,
151027B1.CXS,TRUE,403,38,441,,,,,,
151027B2.CXS,TRUE,398,43,441,,,,,,
151027F1.CXS,TRUE,439,2,441,,,,,,
151027F2.CXS,TRUE,432,9,441,,,,,,
151028B1.CXS,TRUE,392,50,442,,,,,,
151028B2.CXS,TRUE,400,42,442,,,,,,
151028F1.CXS,TRUE,438,4,442,,,,,,
151028F2.CXS,TRUE,431,11,442,,,,,,
151029B1.CXS,TRUE,411,35,446,,,,,,
151029B2.CXS,TRUE,406,40,446,,,,,,
151029F1.CXS,TRUE,442,4,446,,,,,,
151029F2.CXS,TRUE,429,17,446,,,,,,
151030B1.CXS,TRUE,414,32,446,,,,,,
151030B2.CXS,TRUE,413,33,446,,,,,,
151030F1.CXS,TRUE,442,4,446,,,,,,
151030F2.CXS,TRUE,431,15,446,,,,,,
151031B1.CXS,TRUE,418,27,445,,,,,,
151031B2.CXS,TRUE,421,24,445,,,,,,
151031F1.CXS,TRUE,444,1,445,,,,,,
151031F2.CXS,TRUE,438,7,445,,,,,,
151101B1.CXS,TRUE,397,48,445,,,,,,
151101B2.CXS,TRUE,400,45,445,,,,,,
151101F1.CXS,TRUE,442,3,445,,,,,,
151101F2.CXS,TRUE,427,18,445,,,,,,
151102B1.CXS,TRUE,402,43,445,,,,,,
151102B2.CXS,TRUE,401,44,445,,,,,,
151102F1.CXS,TRUE,440,5,445,,,,,,
151102F2.CXS,TRUE,432,13,445,,,,,,
151103B1.CXS,TRUE,413,33,446,,,,,,
151103B2.CXS,TRUE,406,40,446,,,,,,
151103F1.CXS,TRUE,439,7,446,,,,,,
151103F2.CXS,TRUE,426,20,446,,,,,,
151104B1.CXS,TRUE,405,36,441,,,,,,
151104B2.CXS,TRUE,406,35,441,,,,,,
151104F1.CXS,TRUE,435,6,441,,,,,,
151104F2.CXS,TRUE,427,14,441,,,,,,
151105B1.CXS,TRUE,400,46,446,,,,,,
151105B2.CXS,TRUE,406,40,446,,,,,,
151105F1.CXS,TRUE,435,11,446,,,,,,
151105F2.CXS,TRUE,422,24,446,,,,,,
151106B1.CXS,TRUE,410,36,446,,,,,,
151106B2.CXS,TRUE,403,43,446,,,,,,
151106F1.CXS,TRUE,441,5,446,,,,,,
151106F2.CXS,TRUE,431,15,446,,,,,,
151107B1.CXS,TRUE,415,31,446,,,,,,
151107B2.CXS,TRUE,410,36,446,,,,,,
151107F1.CXS,TRUE,442,4,446,,,,,,
151107F2.CXS,TRUE,437,9,446,,,,,,
151108B1.CXS,TRUE,405,42,447,,,,,,
151108B2.CXS,TRUE,403,44,447,,,,,,
151108F1.CXS,TRUE,443,4,447,,,,,,
151108F2.CXS,TRUE,426,21,447,,,,,,
151109B1.CXS,TRUE,414,32,446,,,,,,
151109B2.CXS,TRUE,408,38,446,,,,,,
151109F1.CXS,TRUE,443,3,446,,,,,,
151109F2.CXS,TRUE,432,14,446,,,,,,
151110B1.CXS,TRUE,420,26,446,,,,,,
151110B2.CXS,TRUE,421,25,446,,,,,,
151110F1.CXS,TRUE,440,6,446,,,,,,
151110F2.CXS,TRUE,433,13,446,,,,,,
151111B1.CXS,TRUE,403,41,444,,,,,,
151111B2.CXS,TRUE,403,41,444,,,,,,
151111F1.CXS,TRUE,437,7,444,,,,,,
151111F2.CXS,TRUE,424,20,444,,,,,,
151112B1.CXS,TRUE,405,42,447,,,,,,
151112B2.CXS,TRUE,408,39,447,,,,,,
151112F1.CXS,TRUE,443,4,447,,,,,,
151112F2.CXS,TRUE,435,12,447,,,,,,
151113B1.CXS,TRUE,407,40,447,,,,,,
151113B2.CXS,TRUE,405,42,447,,,,,,
151113F1.CXS,TRUE,438,9,447,,,,,,
151113F2.CXS,TRUE,430,17,447,,,,,,
151114B1.CXS,TRUE,412,33,445,,,,,,
151114B2.CXS,TRUE,408,37,445,,,,,,
151114F1.CXS,TRUE,442,3,445,,,,,,
151114F2.CXS,TRUE,428,17,445,,,,,,
151115B1.CXS,TRUE,406,37,443,,,,,,
151115B2.CXS,TRUE,414,29,443,,,,,,
151115F1.CXS,TRUE,437,6,443,,,,,,
151115F2.CXS,TRUE,426,17,443,,,,,,
151116B1.CXS,TRUE,371,48,419,,,,,,
151116B2.CXS,TRUE,370,49,419,,,,,,
151116F1.CXS,TRUE,414,5,419,,,,,,
151116F2.CXS,TRUE,400,19,419,,,,,,
151117B1.CXS,TRUE,266,33,299,,,,,,
151117B2.CXS,TRUE,267,32,299,,,,,,
151117F1.CXS,TRUE,295,4,299,,,,,,
151117F2.CXS,TRUE,289,10,299,,,,,,
151118B1.CXS,TRUE,399,44,443,,,,,,
151118B2.CXS,TRUE,395,48,443,,,,,,
151118F1.CXS,TRUE,439,4,443,,,,,,
151118F2.CXS,TRUE,423,20,443,,,,,,
151119B1.CXS,TRUE,408,39,447,,,,,,
151119B2.CXS,TRUE,405,42,447,,,,,,
151119F1.CXS,TRUE,435,12,447,,,,,,
151119F2.CXS,TRUE,417,30,447,,,,,,
151120B1.CXS,TRUE,396,39,435,,,,,,
151120B2.CXS,TRUE,406,29,435,,,,,,
151120F1.CXS,TRUE,426,9,435,,,,,,
151120F2.CXS,TRUE,402,33,435,,,,,,
151121B1.CXS,TRUE,368,59,427,,,,,,
151121B2.CXS,TRUE,390,37,427,,,,,,
151121F1.CXS,TRUE,400,27,427,,,,,,
151121F2.CXS,TRUE,391,36,427,,,,,,
151122B1.CXS,TRUE,376,67,443,,,,,,
151122B2.CXS,TRUE,393,50,443,,,,,,
151122F1.CXS,TRUE,426,17,443,,,,,,
151122F2.CXS,TRUE,411,32,443,,,,,,
151123B1.CXS,TRUE,400,46,446,,,,,,
151123B2.CXS,TRUE,409,37,446,,,,,,
151123F1.CXS,TRUE,429,17,446,,,,,,
151123F2.CXS,TRUE,414,32,446,,,,,,
151124B1.CXS,TRUE,404,43,447,,,,,,
151124B2.CXS,TRUE,401,46,447,,,,,,
151124F1.CXS,TRUE,431,16,447,,,,,,
151124F2.CXS,TRUE,417,30,447,,,,,,
151125B1.CXS,TRUE,391,53,444,,,,,,
151125B2.CXS,TRUE,396,48,444,,,,,,
151125F1.CXS,TRUE,427,17,444,,,,,,
151125F2.CXS,TRUE,424,20,444,,,,,,
151126B1.CXS,TRUE,400,46,446,,,,,,
151126B2.CXS,TRUE,401,45,446,,,,,,
151126F1.CXS,TRUE,421,25,446,,,,,,
151126F2.CXS,TRUE,403,43,446,,,,,,
151127B1.CXS,TRUE,361,58,419,,,,,,
151127B2.CXS,TRUE,387,32,419,,,,,,
151127F1.CXS,TRUE,395,24,419,,,,,,
151127F2.CXS,TRUE,385,34,419,,,,,,
151128B1.CXS,TRUE,392,54,446,,,,,,
151128B2.CXS,TRUE,411,35,446,,,,,,
151128F1.CXS,TRUE,407,39,446,,,,,,
151128F2.CXS,TRUE,392,54,446,,,,,,
151129B1.CXS,TRUE,359,83,442,,,,,,
151129B2.CXS,TRUE,390,52,442,,,,,,
151129F1.CXS,TRUE,415,27,442,,,,,,
151129F2.CXS,TRUE,398,44,442,,,,,,
151130B1.CXS,TRUE,362,77,439,,,,,,
151130B2.CXS,TRUE,385,54,439,,,,,,
151130F1.CXS,TRUE,402,37,439,,,,,,
151130F2.CXS,TRUE,399,40,439,,,,,,
151201B1.CXS,TRUE,365,77,442,,,,,,
151201B2.CXS,TRUE,391,51,442,,,,,,
151201F1.CXS,TRUE,416,26,442,,,,,,
151201F2.CXS,TRUE,404,38,442,,,,,,
151202B1.CXS,TRUE,363,74,437,,,,,,
151202B2.CXS,TRUE,395,42,437,,,,,,
151202F1.CXS,TRUE,419,18,437,,,,,,
151202F2.CXS,TRUE,417,20,437,,,,,,
151203B1.CXS,TRUE,362,68,430,,,,,,
151203B2.CXS,TRUE,381,49,430,,,,,,
151203F1.CXS,TRUE,409,21,430,,,,,,
151203F2.CXS,TRUE,390,40,430,,,,,,
151204B1.CXS,TRUE,404,37,441,,,,,,
151204B2.CXS,TRUE,410,31,441,,,,,,
151204F1.CXS,TRUE,427,14,441,,,,,,
151204F2.CXS,TRUE,416,25,441,,,,,,
151205B1.CXS,TRUE,394,51,445,,,,,,
151205B2.CXS,TRUE,402,43,445,,,,,,
151205F1.CXS,TRUE,431,14,445,,,,,,
151205F2.CXS,TRUE,423,22,445,,,,,,
151206B1.CXS,TRUE,398,46,444,,,,,,
151206B2.CXS,TRUE,401,43,444,,,,,,
151206F1.CXS,TRUE,427,17,444,,,,,,
151206F2.CXS,TRUE,417,27,444,,,,,,
151207B1.CXS,TRUE,382,61,443,,,,,,
151207B2.CXS,TRUE,398,45,443,,,,,,
151207F1.CXS,TRUE,433,10,443,,,,,,
151207F2.CXS,TRUE,417,26,443,,,,,,
151208B1.CXS,TRUE,394,47,441,,,,,,
151208B2.CXS,TRUE,382,59,441,,,,,,
151208F1.CXS,TRUE,435,6,441,,,,,,
151208F2.CXS,TRUE,417,24,441,,,,,,
151209B1.CXS,TRUE,381,62,443,,,,,,
151209B2.CXS,TRUE,409,34,443,,,,,,
151209F1.CXS,TRUE,431,12,443,,,,,,
151209F2.CXS,TRUE,422,21,443,,,,,,
151210B1.CXS,TRUE,383,61,444,,,,,,
151210B2.CXS,TRUE,395,49,444,,,,,,
151210F1.CXS,TRUE,422,22,444,,,,,,
151210F2.CXS,TRUE,405,39,444,,,,,,
151211B1.CXS,TRUE,399,47,446,,,,,,
151211B2.CXS,TRUE,395,51,446,,,,,,
151211F1.CXS,TRUE,424,22,446,,,,,,
151211F2.CXS,TRUE,416,30,446,,,,,,
151212B1.CXS,TRUE,406,39,445,,,,,,
151212B2.CXS,TRUE,410,35,445,,,,,,
151212F1.CXS,TRUE,436,9,445,,,,,,
151212F2.CXS,TRUE,427,18,445,,,,,,
151213B1.CXS,TRUE,391,52,443,,,,,,
151213B2.CXS,TRUE,397,46,443,,,,,,
151213F1.CXS,TRUE,431,12,443,,,,,,
151213F2.CXS,TRUE,422,21,443,,,,,,
151214B1.CXS,TRUE,394,48,442,,,,,,
151214B2.CXS,TRUE,415,27,442,,,,,,
151214F1.CXS,TRUE,432,10,442,,,,,,
151214F2.CXS,TRUE,421,21,442,,,,,,
151216B1.CXS,TRUE,410,35,445,,,,,,
151216B2.CXS,TRUE,399,46,445,,,,,,
151216F1.CXS,TRUE,435,10,445,,,,,,
151216F2.CXS,TRUE,421,24,445,,,,,,
151217B1.CXS,TRUE,403,43,446,,,,,,
151217B2.CXS,TRUE,403,43,446,,,,,,
151217F1.CXS,TRUE,434,12,446,,,,,,
151217F2.CXS,TRUE,418,28,446,,,,,,
151218B1.CXS,TRUE,402,44,446,,,,,,
151218B2.CXS,TRUE,402,44,446,,,,,,
151218F1.CXS,TRUE,436,10,446,,,,,,
151218F2.CXS,TRUE,416,30,446,,,,,,
151219B1.CXS,TRUE,400,46,446,,,,,,
151219B2.CXS,TRUE,407,39,446,,,,,,
151219F1.CXS,TRUE,433,13,446,,,,,,
151219F2.CXS,TRUE,422,24,446,,,,,,
151220B1.CXS,TRUE,389,58,447,,,,,,
151220B2.CXS,TRUE,395,52,447,,,,,,
151220F1.CXS,TRUE,435,12,447,,,,,,
151220F2.CXS,TRUE,426,21,447,,,,,,
151221B1.CXS,TRUE,385,47,432,,,,,,
151221B2.CXS,TRUE,391,41,432,,,,,,
151221F1.CXS,TRUE,413,19,432,,,,,,
151221F2.CXS,TRUE,403,29,432,,,,,,
151222B1.CXS,TRUE,373,73,446,,,,,,
151222B2.CXS,TRUE,405,41,446,,,,,,
151222F1.CXS,TRUE,412,34,446,,,,,,
151222F2.CXS,TRUE,407,39,446,,,,,,
151223B1.CXS,TRUE,397,44,441,,,,,,
151223B2.CXS,TRUE,409,32,441,,,,,,
151223F1.CXS,TRUE,419,22,441,,,,,,
151223F2.CXS,TRUE,410,31,441,,,,,,
151224B1.CXS,TRUE,384,61,445,,,,,,
151224B2.CXS,TRUE,402,43,445,,,,,,
151224F1.CXS,TRUE,425,20,445,,,,,,
151224F2.CXS,TRUE,418,27,445,,,,,,
151225B1.CXS,TRUE,383,62,445,,,,,,
151225B2.CXS,TRUE,402,43,445,,,,,,
151225F1.CXS,TRUE,430,15,445,,,,,,
151225F2.CXS,TRUE,414,31,445,,,,,,
151226B1.CXS,TRUE,395,44,439,,,,,,
151226B2.CXS,TRUE,400,39,439,,,,,,
151226F1.CXS,TRUE,424,15,439,,,,,,
151226F2.CXS,TRUE,407,32,439,,,,,,
151227B1.CXS,TRUE,383,59,442,,,,,,
151227B2.CXS,TRUE,395,47,442,,,,,,
151227F1.CXS,TRUE,411,31,442,,,,,,
151227F2.CXS,TRUE,401,41,442,,,,,,
151228B1.CXS,TRUE,53,4,57,,,,,,
151228B2.CXS,TRUE,55,2,57,,,,,,
151228F1.CXS,TRUE,54,3,57,,,,,,
151228F2.CXS,TRUE,50,7,57,,,,,,
151231B1.CXS,TRUE,3,34,37,,,,,,
151231B2.CXS,TRUE,7,30,37,,,,,,
151231F1.CXS,TRUE,2,35,37,,,,,,
151231F2.CXS,TRUE,6,31,37,,,,,,
160101B1.CXS,TRUE,3,100,103,,,,,,
160101B2.CXS,TRUE,16,87,103,,,,,,
160101F1.CXS,TRUE,6,97,103,,,,,,
160101F2.CXS,TRUE,16,87,103,,,,,,
160103B1.CXS,TRUE,2,102,104,,,,,,
160103B2.CXS,TRUE,23,81,104,,,,,,
160103F1.CXS,TRUE,8,96,104,,,,,,
160103F2.CXS,TRUE,15,89,104,,,,,,
160104B1.CXS,TRUE,125,85,210,,,,,,
160104B2.CXS,TRUE,145,65,210,,,,,,
160104F1.CXS,TRUE,129,81,210,,,,,,
160104F2.CXS,TRUE,138,72,210,,,,,,
160105B1.CXS,TRUE,383,59,442,,,,,,
160105B2.CXS,TRUE,391,51,442,,,,,,
160105F1.CXS,TRUE,412,30,442,,,,,,
160105F2.CXS,TRUE,410,32,442,,,,,,
160106B1.CXS,TRUE,394,52,446,,,,,,
160106B2.CXS,TRUE,400,46,446,,,,,,
160106F1.CXS,TRUE,420,26,446,,,,,,
160106F2.CXS,TRUE,409,37,446,,,,,,
160107B1.CXS,TRUE,394,49,443,,,,,,
160107B2.CXS,TRUE,397,46,443,,,,,,
160107F1.CXS,TRUE,409,34,443,,,,,,
160107F2.CXS,TRUE,400,43,443,,,,,,
160108B1.CXS,TRUE,380,64,444,,,,,,
160108B2.CXS,TRUE,407,37,444,,,,,,
160108F1.CXS,TRUE,408,36,444,,,,,,
160108F2.CXS,TRUE,406,38,444,,,,,,
160109B1.CXS,TRUE,371,75,446,,,,,,
160109B2.CXS,TRUE,390,56,446,,,,,,
160109F1.CXS,TRUE,408,38,446,,,,,,
160109F2.CXS,TRUE,400,46,446,,,,,,
160110B1.CXS,TRUE,382,63,445,,,,,,
160110B2.CXS,TRUE,401,44,445,,,,,,
160110F1.CXS,TRUE,408,37,445,,,,,,
160110F2.CXS,TRUE,410,35,445,,,,,,
160111B1.CXS,TRUE,377,66,443,,,,,,
160111B2.CXS,TRUE,410,33,443,,,,,,
160111F1.CXS,TRUE,413,30,443,,,,,,
160111F2.CXS,TRUE,406,37,443,,,,,,
160112B1.CXS,TRUE,389,56,445,,,,,,
160112B2.CXS,TRUE,403,42,445,,,,,,
160112F1.CXS,TRUE,402,43,445,,,,,,
160112F2.CXS,TRUE,401,44,445,,,,,,
160113B1.CXS,TRUE,374,64,438,,,,,,
160113B2.CXS,TRUE,389,49,438,,,,,,
160113F1.CXS,TRUE,410,28,438,,,,,,
160113F2.CXS,TRUE,402,36,438,,,,,,
160114B1.CXS,TRUE,252,55,307,,,,,,
160114B2.CXS,TRUE,276,31,307,,,,,,
160114F1.CXS,TRUE,282,25,307,,,,,,
160114F2.CXS,TRUE,280,27,307,,,,,,
160115B1.CXS,TRUE,390,56,446,,,,,,
160115B2.CXS,TRUE,399,47,446,,,,,,
160115F1.CXS,TRUE,422,24,446,,,,,,
160115F2.CXS,TRUE,415,31,446,,,,,,
160116B1.CXS,TRUE,385,55,440,,,,,,
160116B2.CXS,TRUE,407,33,440,,,,,,
160116F1.CXS,TRUE,404,36,440,,,,,,
160116F2.CXS,TRUE,394,46,440,,,,,,
160117B1.CXS,TRUE,376,69,445,,,,,,
160117B2.CXS,TRUE,395,50,445,,,,,,
160117F1.CXS,TRUE,423,22,445,,,,,,
160117F2.CXS,TRUE,411,34,445,,,,,,
160118B1.CXS,TRUE,388,59,447,,,,,,
160118B2.CXS,TRUE,402,45,447,,,,,,
160118F1.CXS,TRUE,420,27,447,,,,,,
160118F2.CXS,TRUE,403,44,447,,,,,,
160119B1.CXS,TRUE,384,57,441,,,,,,
160119B2.CXS,TRUE,400,41,441,,,,,,
160119F1.CXS,TRUE,422,19,441,,,,,,
160119F2.CXS,TRUE,406,35,441,,,,,,
160120B1.CXS,TRUE,378,68,446,,,,,,
160120B2.CXS,TRUE,398,48,446,,,,,,
160120F1.CXS,TRUE,413,33,446,,,,,,
160120F2.CXS,TRUE,411,35,446,,,,,,
160121B1.CXS,TRUE,373,71,444,,,,,,
160121B2.CXS,TRUE,403,41,444,,,,,,
160121F1.CXS,TRUE,418,26,444,,,,,,
160121F2.CXS,TRUE,410,34,444,,,,,,
160122B1.CXS,TRUE,393,52,445,,,,,,
160122B2.CXS,TRUE,402,43,445,,,,,,
160122F1.CXS,TRUE,405,40,445,,,,,,
160122F2.CXS,TRUE,404,41,445,,,,,,
160123B1.CXS,TRUE,378,68,446,,,,,,
160123B2.CXS,TRUE,402,44,446,,,,,,
160123F1.CXS,TRUE,411,35,446,,,,,,
160123F2.CXS,TRUE,408,38,446,,,,,,
160124B1.CXS,TRUE,357,85,442,,,,,,
160124B2.CXS,TRUE,396,46,442,,,,,,
160124F1.CXS,TRUE,413,29,442,,,,,,
160124F2.CXS,TRUE,402,40,442,,,,,,
160125B1.CXS,TRUE,370,75,445,,,,,,
160125B2.CXS,TRUE,401,44,445,,,,,,
160125F1.CXS,TRUE,422,23,445,,,,,,
160125F2.CXS,TRUE,414,31,445,,,,,,
160126B1.CXS,TRUE,375,71,446,,,,,,
160126B2.CXS,TRUE,405,41,446,,,,,,
160126F1.CXS,TRUE,417,29,446,,,,,,
160126F2.CXS,TRUE,406,40,446,,,,,,
160127B1.CXS,TRUE,367,67,434,,,,,,
160127B2.CXS,TRUE,402,32,434,,,,,,
160127F1.CXS,TRUE,417,17,434,,,,,,
160127F2.CXS,TRUE,410,24,434,,,,,,
160128B1.CXS,TRUE,367,80,447,,,,,,
160128B2.CXS,TRUE,385,62,447,,,,,,
160128F1.CXS,TRUE,431,16,447,,,,,,
160128F2.CXS,TRUE,421,26,447,,,,,,
160129B1.CXS,TRUE,377,69,446,,,,,,
160129B2.CXS,TRUE,399,47,446,,,,,,
160129F1.CXS,TRUE,435,11,446,,,,,,
160129F2.CXS,TRUE,425,21,446,,,,,,
160130B1.CXS,TRUE,370,70,440,,,,,,
160130B2.CXS,TRUE,391,49,440,,,,,,
160130F1.CXS,TRUE,423,17,440,,,,,,
160130F2.CXS,TRUE,411,29,440,,,,,,
160201B1.CXS,TRUE,361,75,436,,,,,,
160201B2.CXS,TRUE,384,52,436,,,,,,
160201F1.CXS,TRUE,407,29,436,,,,,,
160201F2.CXS,TRUE,404,32,436,,,,,,
160202B1.CXS,TRUE,371,70,441,,,,,,
